cutout_id,Mvir,redshift
1102476,152917500000000.0,1.4229
1102604,106878800000000.0,1.4241
1102635,139173200000000.0,1.4264
1102662,120623200000000.0,1.4276
1102670,259411900000000.0,1.4223
1102681,201262900000000.0,1.4276
1102738,114856300000000.0,1.43
1102743,105341000000000.0,1.4253
1102780,102938200000000.0,1.427
1102783,131484000000000.0,1.4288
1102872,380611700000000.0,1.4258
1102937,109570000000000.0,1.4223
1102941,113991300000000.0,1.4306
1102954,158299900000000.0,1.4217
1103019,105244900000000.0,1.4247
1103067,163874500000000.0,1.4282
1103075,110915600000000.0,1.4247
1103078,121872600000000.0,1.4229
1103080,101496500000000.0,1.4241
1103107,104860400000000.0,1.4282
1103128,144171100000000.0,1.4241
1103194,100343100000000.0,1.4235
1103208,124756100000000.0,1.4211
1103231,231154300000000.0,1.4282
1103243,109666100000000.0,1.4235
1103285,158684300000000.0,1.4229
1103338,166373400000000.0,1.4264
1103362,158684300000000.0,1.4223
1103499,232788300000000.0,1.4223
1103500,135520800000000.0,1.4294
1103529,105629400000000.0,1.4229
1103531,170794700000000.0,1.4282
1103565,103418700000000.0,1.4258
1103584,125332700000000.0,1.4258
1103590,130426800000000.0,1.427
1103606,138788700000000.0,1.4253
1103775,231154300000000.0,1.4276
1103796,160222100000000.0,1.4282
1103803,155224200000000.0,1.4247
1103810,113126300000000.0,1.4229
1103853,144363300000000.0,1.43
1103862,258643000000000.0,1.4253
1103872,165316200000000.0,1.4288
1103886,135616900000000.0,1.4247
1103922,103611000000000.0,1.4223
1103950,173966500000000.0,1.4253
1104018,101015900000000.0,1.43
1104021,105052700000000.0,1.4223
1104053,172524700000000.0,1.4282
1104124,116009700000000.0,1.4282
1104157,116682500000000.0,1.4294
1104294,144651700000000.0,1.4241
1104310,301605900000000.0,1.4288
1104328,102457600000000.0,1.43
1104329,121007600000000.0,1.4223
1104384,107551600000000.0,1.4235
1104396,367540200000000.0,1.4241
1104427,126966700000000.0,1.4264
1104436,106975000000000.0,1.4241
1104490,134751900000000.0,1.4217
1104680,135328600000000.0,1.4329
1104730,110627300000000.0,1.4353
1104759,151956300000000.0,1.4371
1104802,172620900000000.0,1.4389
1104827,131484000000000.0,1.4335
1104915,111011700000000.0,1.4311
1104955,111492300000000.0,1.4359
1104985,110242800000000.0,1.4389
1104996,192900900000000.0,1.4311
1105017,118508600000000.0,1.4329
1105063,110819500000000.0,1.4311
1105073,188864100000000.0,1.4306
1105119,101015900000000.0,1.4306
1105126,104379900000000.0,1.4335
1105133,138596500000000.0,1.4383
1105150,172332500000000.0,1.4365
1105173,120719300000000.0,1.4353
1105248,228847600000000.0,1.4311
1105293,147342900000000.0,1.4311
1105339,171083000000000.0,1.4317
1105395,120142600000000.0,1.4317
1105416,125717200000000.0,1.4306
1105473,104572100000000.0,1.4335
1105504,103034300000000.0,1.4306
1105527,102938200000000.0,1.4311
1105533,134271400000000.0,1.4383
1105541,107263300000000.0,1.4353
1105560,126582200000000.0,1.4394
1105570,102553700000000.0,1.4353
1105571,167334600000000.0,1.4311
1105669,205203500000000.0,1.4323
1105718,131099600000000.0,1.4335
1105742,151956300000000.0,1.4311
1105745,138404300000000.0,1.4353
1105789,158396000000000.0,1.4377
1105837,164547300000000.0,1.4371
1105928,233653300000000.0,1.4329
1105956,107167200000000.0,1.4377
1105972,153686400000000.0,1.4317
1106004,109570000000000.0,1.4347
1106038,128023900000000.0,1.4341
1106085,102361500000000.0,1.4317
1106225,120238700000000.0,1.4353
1106253,238747300000000.0,1.4341
1106312,132637400000000.0,1.4365
1106320,126293900000000.0,1.4317
1106329,136482000000000.0,1.4365
1106403,142633300000000.0,1.4306
1106487,150995200000000.0,1.4353
1106499,131195700000000.0,1.4306
1106514,263737000000000.0,1.4335
1106581,159164900000000.0,1.4317
1106632,160318300000000.0,1.4317
1106718,127735600000000.0,1.4341
1106733,102649800000000.0,1.4383
1106743,105341000000000.0,1.4329
1106786,102361500000000.0,1.4389
1106836,131484000000000.0,1.4353
1106851,146189500000000.0,1.4406
1106886,104764300000000.0,1.4365
1106923,113222400000000.0,1.4347
1106934,119181400000000.0,1.4341
1106957,113895200000000.0,1.4359
1106969,143113800000000.0,1.4317
1107003,166469600000000.0,1.4311
1107108,140711000000000.0,1.4311
1107109,117547500000000.0,1.4383
1107141,192997000000000.0,1.4359
1107142,107647800000000.0,1.4394
1107219,111588400000000.0,1.4389
1107224,109762300000000.0,1.4341
1107258,130619000000000.0,1.4389
1107301,173389800000000.0,1.44
1107316,382630100000000.0,1.44
1107364,101880900000000.0,1.4365
1107407,168776300000000.0,1.4377
1107408,136001400000000.0,1.4329
1107447,131772400000000.0,1.4347
1107463,130138400000000.0,1.4383
1107489,121872600000000.0,1.4377
1107534,126774500000000.0,1.4347
1107535,130811200000000.0,1.4394
1107543,100343100000000.0,1.4329
1107551,163682300000000.0,1.4389
1107566,107936100000000.0,1.4317
1107599,128120100000000.0,1.4317
1107626,124948300000000.0,1.4341
1107722,100535300000000.0,1.4341
1107783,332170200000000.0,1.4394
1107803,144363300000000.0,1.4365
1107804,174927600000000.0,1.4323
1107816,109666100000000.0,1.4394
1107903,110242800000000.0,1.4359
1107934,108705000000000.0,1.4383
1107954,175215900000000.0,1.4365
1107984,101977000000000.0,1.4371
1107989,102553700000000.0,1.4394
1108014,109377800000000.0,1.4323
1108040,242111300000000.0,1.4306
1108107,185788500000000.0,1.4347
1108135,124852200000000.0,1.4394
1108140,146189500000000.0,1.4371
1108194,112453500000000.0,1.4341
1108246,154359200000000.0,1.4341
1108262,105533200000000.0,1.4323
1108272,242784100000000.0,1.4365
1108373,117451400000000.0,1.4306
1108387,314100800000000.0,1.4311
1108416,105629400000000.0,1.4335
1108425,109473900000000.0,1.4323
1108460,200013400000000.0,1.4383
1108461,110627300000000.0,1.4347
1108500,224138000000000.0,1.4353
1108610,112357300000000.0,1.4365
1108611,155416400000000.0,1.4383
1108709,111684500000000.0,1.4323
1108767,189825300000000.0,1.4371
1108801,103803200000000.0,1.4347
1108824,105917700000000.0,1.4365
1108835,144651700000000.0,1.4365
1108851,108032200000000.0,1.4335
1108913,131195700000000.0,1.4377
1108943,157050400000000.0,1.4383
1108953,122257100000000.0,1.4317
1108958,103899300000000.0,1.4365
1108986,126678300000000.0,1.4353
1109019,101304200000000.0,1.4365
1109052,108993400000000.0,1.4317
1109076,103514800000000.0,1.4359
1109166,106302200000000.0,1.4359
1109203,148015700000000.0,1.4329
1109209,154070800000000.0,1.4317
1109225,189248600000000.0,1.4329
1109231,118508600000000.0,1.4383
1109279,164931700000000.0,1.4353
1109298,193381500000000.0,1.4383
1109338,168295700000000.0,1.4347
1109345,138596500000000.0,1.4377
1109397,108512800000000.0,1.4377
1109405,102745900000000.0,1.4311
1109406,103899300000000.0,1.4323
1109494,166661800000000.0,1.4317
1109514,174831500000000.0,1.4317
1109656,102553700000000.0,1.4371
1109725,113606800000000.0,1.4353
1109770,108416700000000.0,1.4329
1109783,103034300000000.0,1.4383
1109903,119950400000000.0,1.4306
1110064,118893100000000.0,1.4323
1110076,130138400000000.0,1.4359
1110088,123698800000000.0,1.4353
1110111,102265400000000.0,1.4323
1110144,126390000000000.0,1.4371
1110162,151475800000000.0,1.4341
1110181,156089200000000.0,1.4306
1110187,164258900000000.0,1.4335
1110222,129177300000000.0,1.4341
1110249,237978400000000.0,1.4389
1110322,108993400000000.0,1.4306
1110551,130715100000000.0,1.4383
1110586,132925800000000.0,1.4341
1110645,101592600000000.0,1.4341
1110690,115913600000000.0,1.4347
1110779,127447300000000.0,1.4383
1110811,111204000000000.0,1.4329
1110813,107936100000000.0,1.4347
1110951,260469100000000.0,1.4341
1110998,227694200000000.0,1.4306
1111002,128889000000000.0,1.4329
1111037,114856300000000.0,1.4389
1111126,109666100000000.0,1.4389
1111187,101015900000000.0,1.446
1111233,131484000000000.0,1.4424
1111234,112645700000000.0,1.446
1111259,103995400000000.0,1.446
1111271,120046500000000.0,1.4472
1111301,104668200000000.0,1.449
1111341,255375100000000.0,1.4496
1111358,108128300000000.0,1.4424
1111371,101208100000000.0,1.4478
1111386,178868300000000.0,1.4418
1111392,118989200000000.0,1.4406
1111397,101015900000000.0,1.449
1111413,147342900000000.0,1.4424
1111432,118604800000000.0,1.4406
1111451,129081200000000.0,1.4466
1111484,168295700000000.0,1.449
1111486,146766200000000.0,1.4454
1111522,147631200000000.0,1.4472
1111524,328998400000000.0,1.4406
1111580,135809200000000.0,1.44
1111590,171755800000000.0,1.449
1111622,105533200000000.0,1.4436
1111664,101496500000000.0,1.44
1111666,110435100000000.0,1.4442
1111667,116298000000000.0,1.4472
1111686,108224400000000.0,1.4424
1111701,180982800000000.0,1.4442
1111794,148496200000000.0,1.443
1111890,106590500000000.0,1.4448
1111899,148304000000000.0,1.4502
1111903,165796800000000.0,1.4436
1111979,158972700000000.0,1.4418
1111998,105052700000000.0,1.4412
1112025,128120100000000.0,1.4448
1112033,110531200000000.0,1.4478
1112053,156281500000000.0,1.449
1112228,121584300000000.0,1.4436
1112238,220101200000000.0,1.4424
1112286,107936100000000.0,1.4406
1112337,113222400000000.0,1.4442
1112367,131772400000000.0,1.4472
1112416,129369500000000.0,1.4406
1112432,139653700000000.0,1.4424
1112453,180790600000000.0,1.4454
1112467,119181400000000.0,1.4454
1112491,127062800000000.0,1.4466
1112586,148304000000000.0,1.4454
1112623,117932000000000.0,1.4436
1112657,108320600000000.0,1.443
1112679,101784800000000.0,1.446
1112707,138980900000000.0,1.443
1112708,136866400000000.0,1.4412
1112746,146766200000000.0,1.4466
1112765,113799100000000.0,1.4412
1112869,136674200000000.0,1.443
1112916,126582200000000.0,1.443
1112927,112837900000000.0,1.4466
1112945,236440600000000.0,1.4436
1112948,103514800000000.0,1.4448
1112997,121488200000000.0,1.449
1113032,121488200000000.0,1.4466
1113091,199917300000000.0,1.4454
1113097,127351100000000.0,1.4448
1113163,206741400000000.0,1.449
1113198,129850100000000.0,1.4448
1113236,101400300000000.0,1.4406
1113247,107263300000000.0,1.4484
1113249,110338900000000.0,1.446
1113254,104764300000000.0,1.446
1113255,166181200000000.0,1.4466
1113269,167142400000000.0,1.4478
1113341,129657900000000.0,1.4472
1113390,125813300000000.0,1.4442
1113413,102842100000000.0,1.4406
1113431,112261200000000.0,1.4448
1113470,119854200000000.0,1.4412
1113476,103034300000000.0,1.44
1113481,117259200000000.0,1.446
1113538,100247000000000.0,1.4406
1113574,145420600000000.0,1.4436
1113608,103514800000000.0,1.443
1113656,115240800000000.0,1.4442
1113709,101784800000000.0,1.4448
1113717,144363300000000.0,1.44
1113779,129561800000000.0,1.4466
1113782,138500400000000.0,1.4448
1113784,113991300000000.0,1.4484
1113813,144747800000000.0,1.4466
1113827,112741800000000.0,1.4448
1113884,234422200000000.0,1.4448
1113934,105148800000000.0,1.4418
1113966,154839800000000.0,1.44
1113982,116009700000000.0,1.4454
1113986,104956600000000.0,1.443
1114029,111300100000000.0,1.4478
1114099,170602500000000.0,1.443
1114120,101400300000000.0,1.4466
1114155,156665900000000.0,1.4442
1114192,112741800000000.0,1.4406
1114287,101015900000000.0,1.4466
1114361,106686600000000.0,1.4454
1114366,211066500000000.0,1.4472
1114380,173774200000000.0,1.4406
1114404,112165100000000.0,1.4418
1114410,149169000000000.0,1.4454
1114419,144075000000000.0,1.4466
1114441,124852200000000.0,1.4424
1114456,110050600000000.0,1.4394
1114468,140422700000000.0,1.4406
1114487,124756100000000.0,1.4418
1114501,115529100000000.0,1.4472
1114545,207221900000000.0,1.4442
1114561,100727500000000.0,1.4418
1114620,154839800000000.0,1.4418
1114699,111972900000000.0,1.4472
1114754,100535300000000.0,1.4406
1114852,195303800000000.0,1.4472
1114859,140711000000000.0,1.4412
1114955,168007400000000.0,1.4424
1115001,136674200000000.0,1.4412
1115077,138884800000000.0,1.4424
1115157,102649800000000.0,1.4418
1115159,114375700000000.0,1.44
1115186,148592300000000.0,1.4478
1115295,115048500000000.0,1.4472
1115328,100343100000000.0,1.4412
1115361,161279400000000.0,1.4484
1115473,111011700000000.0,1.4448
1115497,153878600000000.0,1.446
1115499,103611000000000.0,1.4454
1115532,101977000000000.0,1.443
1115544,111107900000000.0,1.446
1115618,108032200000000.0,1.4424
1115620,291225600000000.0,1.4496
1115628,151379700000000.0,1.443
1115657,109570000000000.0,1.4436
1115750,106206000000000.0,1.4478
1115782,102842100000000.0,1.4466
1115818,108032200000000.0,1.4484
1115861,148304000000000.0,1.4466
1115863,113510700000000.0,1.443
1115911,152533000000000.0,1.4406
1115958,109377800000000.0,1.4454
1115964,103707100000000.0,1.4466
1116004,124179400000000.0,1.446
1116025,288053900000000.0,1.4478
1116083,116201900000000.0,1.443
1116100,156858200000000.0,1.4478
1116108,148688500000000.0,1.4442
1116128,171563600000000.0,1.443
1116149,137250900000000.0,1.4466
1116177,128985100000000.0,1.449
1116209,105725500000000.0,1.4472
1116286,158780400000000.0,1.4412
1116288,159261000000000.0,1.4454
1116303,151571900000000.0,1.4436
1116380,120046500000000.0,1.4454
1116393,109377800000000.0,1.4394
1116441,150130200000000.0,1.443
1116457,102169300000000.0,1.44
1116458,105821600000000.0,1.4484
1116465,182136200000000.0,1.449
1116478,112357300000000.0,1.4424
1116480,148880700000000.0,1.4412
1116492,112741800000000.0,1.443
1116558,116586400000000.0,1.4406
1116738,205972400000000.0,1.443
1116739,105725500000000.0,1.446
1116755,148688500000000.0,1.4496
1116764,131099600000000.0,1.4406
1116785,101208100000000.0,1.4436
1116797,142633300000000.0,1.4496
1116811,162144400000000.0,1.4424
1116834,117066900000000.0,1.4418
1116846,231346600000000.0,1.4448
1116929,108801100000000.0,1.4484
1116936,100727500000000.0,1.4436
1117007,162721100000000.0,1.4496
1117036,194438800000000.0,1.4412
1117042,154551400000000.0,1.4472
1117054,109281700000000.0,1.4442
1117142,150995200000000.0,1.4448
1117159,121488200000000.0,1.4466
1117163,108032200000000.0,1.4424
1117215,102649800000000.0,1.4424
1117236,186172900000000.0,1.4418
1117266,151187400000000.0,1.4418
1117275,112837900000000.0,1.4424
1117276,136866400000000.0,1.4496
1117317,129177300000000.0,1.4472
1117341,128696700000000.0,1.44
1117367,116682500000000.0,1.4484
1117421,112741800000000.0,1.4508
1117453,100727500000000.0,1.4502
1117466,102265400000000.0,1.4526
1117467,101208100000000.0,1.4586
1117589,146093400000000.0,1.4556
1117605,106975000000000.0,1.4592
1117626,118604800000000.0,1.4592
1117697,104860400000000.0,1.4508
1117756,111876800000000.0,1.4592
1117772,124659900000000.0,1.458
1117841,117835800000000.0,1.4496
1117853,108801100000000.0,1.4496
1117928,124371600000000.0,1.4586
1117950,121680400000000.0,1.4568
1117995,203089000000000.0,1.4538
1118019,111011700000000.0,1.4532
1118021,130426800000000.0,1.4544
1118054,207125800000000.0,1.455
1118057,178387700000000.0,1.4526
1118083,136482000000000.0,1.455
1118087,153398000000000.0,1.4544
1118098,124948300000000.0,1.455
1118103,102265400000000.0,1.4568
1118122,129273400000000.0,1.4592
1118155,109762300000000.0,1.4502
1118176,100439200000000.0,1.4592
1118178,215680000000000.0,1.4526
1118180,119565900000000.0,1.4514
1118195,133886900000000.0,1.4538
1118196,106013800000000.0,1.4538
1118203,153974700000000.0,1.4526
1118248,106782700000000.0,1.4574
1118258,198091100000000.0,1.4544
1118280,134655800000000.0,1.458
1118290,207702500000000.0,1.4568
1118352,178868300000000.0,1.4562
1118374,140422700000000.0,1.4502
1118381,117643600000000.0,1.4508
1118383,202992900000000.0,1.4496
1118386,101880900000000.0,1.4586
1118428,141287700000000.0,1.4586
1118459,114856300000000.0,1.4574
1118472,114664100000000.0,1.4568
1118476,175408200000000.0,1.4544
1118589,155704800000000.0,1.458
1118596,107167200000000.0,1.4514
1118601,108224400000000.0,1.4496
1118671,156089200000000.0,1.4526
1118686,103899300000000.0,1.4562
1118724,100631400000000.0,1.4544
1118825,168488000000000.0,1.4526
1118995,114375700000000.0,1.4514
1119020,105341000000000.0,1.4568
1119023,193189300000000.0,1.4508
1119093,140614900000000.0,1.4526
1119180,133983000000000.0,1.4538
1119370,100247000000000.0,1.4574
1119384,150418500000000.0,1.452
1119387,188287500000000.0,1.4508
1119412,106975000000000.0,1.4508
1119495,143882800000000.0,1.4574
1119526,145901200000000.0,1.458
1119531,189248600000000.0,1.4592
1119544,156089200000000.0,1.4526
1119596,128985100000000.0,1.4574
1119667,197322200000000.0,1.4568
1119668,115433000000000.0,1.4568
1119694,107551600000000.0,1.4508
1119706,105629400000000.0,1.4562
1119729,156569800000000.0,1.4526
1119738,109473900000000.0,1.4544
1119770,110627300000000.0,1.4562
1119866,102842100000000.0,1.4496
1119945,103418700000000.0,1.4562
1119947,108416700000000.0,1.4532
1120001,153013600000000.0,1.452
1120083,104572100000000.0,1.4526
1120092,140614900000000.0,1.452
1120119,214526600000000.0,1.4556
1120134,151091300000000.0,1.4556
1120165,111011700000000.0,1.4538
1120173,107071100000000.0,1.4538
1120213,130907400000000.0,1.4574
1120214,140230400000000.0,1.4556
1120254,158780400000000.0,1.4508
1120266,109858400000000.0,1.455
1120282,127255000000000.0,1.4574
1120288,154167000000000.0,1.4568
1120323,133502400000000.0,1.4586
1120355,158299900000000.0,1.4526
1120510,130042300000000.0,1.4508
1120520,120527000000000.0,1.452
1120683,103803200000000.0,1.4514
1120718,110627300000000.0,1.4592
1120781,166565700000000.0,1.452
1120789,110435100000000.0,1.4508
1120803,104379900000000.0,1.4526
1120828,103130400000000.0,1.4568
1120844,209817000000000.0,1.4586
1120908,112837900000000.0,1.4514
1120914,165892900000000.0,1.4568
1120919,109570000000000.0,1.4568
1120921,116586400000000.0,1.4532
1120949,146477800000000.0,1.4592
1120967,127927800000000.0,1.4592
1120973,113222400000000.0,1.4526
1121061,106013800000000.0,1.4586
1121062,145516700000000.0,1.452
1121065,155128100000000.0,1.458
1121068,166373400000000.0,1.4538
1121104,104956600000000.0,1.4574
1121161,100919800000000.0,1.4544
1121176,101208100000000.0,1.455
1121188,117739700000000.0,1.4532
1121203,112453500000000.0,1.452
1121254,136289700000000.0,1.452
1121321,101496500000000.0,1.4568
1121382,166757900000000.0,1.4538
1121460,110146700000000.0,1.4544
1121474,145516700000000.0,1.4532
1121529,120719300000000.0,1.4556
1121602,157338700000000.0,1.458
1121743,193093200000000.0,1.4544
1121767,253164500000000.0,1.4532
1121782,101784800000000.0,1.4574
1121785,110627300000000.0,1.4502
1121837,115336900000000.0,1.4508
1121839,119565900000000.0,1.4562
1121844,138500400000000.0,1.4532
1121845,172140300000000.0,1.4544
1121865,104187600000000.0,1.452
1121871,115144700000000.0,1.4562
1121892,194534900000000.0,1.4556
1121927,106109900000000.0,1.4562
1122015,121584300000000.0,1.4502
1122101,103707100000000.0,1.452
1122102,118797000000000.0,1.4532
1122172,190017500000000.0,1.4496
1122301,158011500000000.0,1.4496
1122360,156569800000000.0,1.4544
1122450,105629400000000.0,1.4586
1122457,140326500000000.0,1.4544
1122460,151187400000000.0,1.4538
1122545,122449300000000.0,1.4592
1122631,131868500000000.0,1.4526
1122632,123026000000000.0,1.4568
1122645,200590100000000.0,1.4562
1122652,118124200000000.0,1.4526
1122656,140134300000000.0,1.4556
1122702,146574000000000.0,1.4502
1122730,133406300000000.0,1.4538
1122810,105917700000000.0,1.4508
1122825,155320300000000.0,1.452
1122828,255279000000000.0,1.4562
1122850,110146700000000.0,1.4532
1122872,198283300000000.0,1.452
1122914,103899300000000.0,1.4496
1122923,242015200000000.0,1.4508
1122959,102169300000000.0,1.4532
1122961,164066700000000.0,1.4574
1122963,111588400000000.0,1.4538
1123023,105725500000000.0,1.4526
1123035,225195300000000.0,1.4514
1123048,158684300000000.0,1.4508
1123058,131484000000000.0,1.4532
1123118,108128300000000.0,1.458
1123146,116586400000000.0,1.4562
1123155,115721300000000.0,1.4508
1123210,208375300000000.0,1.4526
1123227,175792600000000.0,1.4544
1123236,101015900000000.0,1.4514
1123237,104379900000000.0,1.4556
1123266,214911100000000.0,1.458
1123347,186269100000000.0,1.455
1123384,134175200000000.0,1.4574
1123414,131580200000000.0,1.4568
1123426,103707100000000.0,1.4526
1123432,135809200000000.0,1.4532
1123495,159837700000000.0,1.4532
1123536,107647800000000.0,1.4586
1123541,111396200000000.0,1.458
1123559,103226500000000.0,1.4544
1123562,143306100000000.0,1.4574
1123600,157434800000000.0,1.452
1123617,115048500000000.0,1.4502
1123672,184154600000000.0,1.4556
1123766,112069000000000.0,1.452
1123779,130811200000000.0,1.4538
1123786,175792600000000.0,1.4538
1123822,115240800000000.0,1.4538
1123921,111107900000000.0,1.4611
1123941,132733500000000.0,1.4659
1123979,118220300000000.0,1.4677
1123984,113318500000000.0,1.4665
1124056,140326500000000.0,1.4647
1124134,100247000000000.0,1.4653
1124157,122929900000000.0,1.4605
1124195,112934000000000.0,1.4598
1124214,121968700000000.0,1.4605
1124224,102361500000000.0,1.4592
1124230,122545400000000.0,1.469
1124250,143306100000000.0,1.4629
1124274,123218200000000.0,1.4641
1124275,146093400000000.0,1.4605
1124332,135616900000000.0,1.4677
1124347,117643600000000.0,1.4641
1124406,120623200000000.0,1.4665
1124409,100247000000000.0,1.4611
1124480,145997300000000.0,1.4629
1124481,122545400000000.0,1.4653
1124496,110435100000000.0,1.469
1124574,146093400000000.0,1.4647
1124635,102265400000000.0,1.4653
1124735,204146300000000.0,1.4653
1124759,100343100000000.0,1.4617
1124823,110338900000000.0,1.4617
1124832,113991300000000.0,1.4653
1124884,138500400000000.0,1.4623
1124886,118220300000000.0,1.4659
1124900,235191100000000.0,1.4629
1124924,154935900000000.0,1.4665
1124941,164066700000000.0,1.4611
1124959,100247000000000.0,1.4677
1124975,122737700000000.0,1.4653
1125065,150322400000000.0,1.4665
1125072,109185600000000.0,1.4605
1125082,165316200000000.0,1.4605
1125221,125236600000000.0,1.4617
1125246,177907100000000.0,1.4629
1125267,115529100000000.0,1.4641
1125282,120815400000000.0,1.4641
1125322,119277600000000.0,1.4677
1125331,129081200000000.0,1.4611
1125414,147823400000000.0,1.4641
1125420,106686600000000.0,1.4665
1125455,146477800000000.0,1.4617
1125475,111300100000000.0,1.4677
1125480,101496500000000.0,1.4598
1125515,145612800000000.0,1.4647
1125527,170602500000000.0,1.4665
1125539,111011700000000.0,1.4617
1125584,101208100000000.0,1.4665
1125587,119950400000000.0,1.4659
1125639,206164700000000.0,1.4605
1125724,138308100000000.0,1.4617
1125752,126774500000000.0,1.4641
1125797,125332700000000.0,1.4677
1125801,106590500000000.0,1.4665
1125852,136770300000000.0,1.4598
1125864,119373700000000.0,1.4629
1125900,112069000000000.0,1.4629
1125970,120334800000000.0,1.4629
1125973,234230000000000.0,1.4677
1125974,232307700000000.0,1.4659
1125986,110146700000000.0,1.4647
1126054,136770300000000.0,1.4641
1126069,290841200000000.0,1.4671
1126099,142729400000000.0,1.4605
1126131,173005300000000.0,1.4605
1126149,104668200000000.0,1.4671
1126157,109858400000000.0,1.4629
1126193,143306100000000.0,1.4629
1126194,151571900000000.0,1.4671
1126230,123698800000000.0,1.4671
1126243,118797000000000.0,1.4617
1126293,109281700000000.0,1.469
1126390,153782500000000.0,1.4598
1126411,109377800000000.0,1.4677
1126437,157627100000000.0,1.4611
1126459,103226500000000.0,1.4629
1126463,143690500000000.0,1.4683
1126523,136770300000000.0,1.4592
1126540,137923700000000.0,1.4611
1126542,101112000000000.0,1.4647
1126560,127351100000000.0,1.4611
1126608,134655800000000.0,1.4617
1126645,123891000000000.0,1.4598
1126661,130138400000000.0,1.4671
1126701,130234600000000.0,1.4641
1126736,119181400000000.0,1.4611
1126769,100727500000000.0,1.4623
1126840,155224200000000.0,1.4647
1126875,103226500000000.0,1.4629
1126907,113510700000000.0,1.4635
1126926,104283800000000.0,1.4623
1126928,108320600000000.0,1.4629
1126953,105533200000000.0,1.4659
1126967,101304200000000.0,1.4665
1127008,155224200000000.0,1.4641
1127063,153878600000000.0,1.4641
1127074,202704600000000.0,1.4617
1127088,148400100000000.0,1.469
1127115,160126000000000.0,1.4671
1127121,224330200000000.0,1.4665
1127178,165412300000000.0,1.4665
1127233,125909400000000.0,1.4611
1127243,108224400000000.0,1.4659
1127244,100439200000000.0,1.4623
1127266,128120100000000.0,1.4592
1127269,100054700000000.0,1.4629
1127322,110723400000000.0,1.4592
1127371,119950400000000.0,1.469
1127372,127735600000000.0,1.4598
1127445,130907400000000.0,1.4617
1127495,129754000000000.0,1.4629
1127503,103322600000000.0,1.4671
1127546,141768200000000.0,1.4647
1127593,123410500000000.0,1.4671
1127653,175312100000000.0,1.469
1127712,102073100000000.0,1.469
1127750,168199600000000.0,1.4647
1127786,135232500000000.0,1.4659
1127836,117163000000000.0,1.4611
1127883,157338700000000.0,1.4629
1127903,104187600000000.0,1.4617
1127904,100343100000000.0,1.4653
1127928,109954500000000.0,1.4635
1128002,244322000000000.0,1.4629
1128097,126197800000000.0,1.4683
1128123,147150600000000.0,1.4659
1128127,159837700000000.0,1.4629
1128242,129850100000000.0,1.469
1128281,139749900000000.0,1.4629
1128284,103226500000000.0,1.4659
1128373,101304200000000.0,1.4653
1128415,153878600000000.0,1.4677
1128453,108705000000000.0,1.4623
1128472,110435100000000.0,1.4671
1128509,129177300000000.0,1.4671
1128530,112741800000000.0,1.4623
1128544,113030100000000.0,1.4611
1128570,267869900000000.0,1.4611
1128598,119854200000000.0,1.4635
1128602,115144700000000.0,1.469
1128610,114375700000000.0,1.4623
1128621,116490200000000.0,1.4592
1128642,164547300000000.0,1.4611
1128672,104764300000000.0,1.4641
1128698,106302200000000.0,1.4629
1128761,111684500000000.0,1.4635
1128792,122545400000000.0,1.4598
1128810,124563800000000.0,1.4605
1128847,350143500000000.0,1.4671
1128880,105533200000000.0,1.4677
1128923,112165100000000.0,1.4629
1128942,102842100000000.0,1.4653
1129004,114279600000000.0,1.4592
1129032,115913600000000.0,1.4671
1129119,177426600000000.0,1.4665
1129155,227886500000000.0,1.4623
1129179,152629100000000.0,1.4677
1129230,105533200000000.0,1.4653
1129251,123698800000000.0,1.4629
1129285,109666100000000.0,1.4629
1129308,240285200000000.0,1.4659
1129334,183193400000000.0,1.469
1129367,109377800000000.0,1.4659
1129374,147727300000000.0,1.4629
1129426,102745900000000.0,1.4683
1129463,222984600000000.0,1.4665
1129467,136482000000000.0,1.4598
1129568,163201700000000.0,1.4598
1129574,190017500000000.0,1.4605
1129630,109762300000000.0,1.4641
1129676,138500400000000.0,1.4659
1129719,104956600000000.0,1.4605
1129720,205588000000000.0,1.4605
1129741,137827600000000.0,1.4598
1129762,115817400000000.0,1.4653
1129769,210778100000000.0,1.4671
1129777,118700900000000.0,1.4635
1129801,124467700000000.0,1.4617
1129806,112165100000000.0,1.4683
1129872,101304200000000.0,1.469
1129884,104379900000000.0,1.4611
1129894,212796500000000.0,1.4611
1129921,105437100000000.0,1.4598
1129965,146862300000000.0,1.4659
1129976,103803200000000.0,1.4623
1130032,118989200000000.0,1.4629
1130116,202704600000000.0,1.4623
1130209,119085300000000.0,1.4726
1130237,107167200000000.0,1.4726
1130241,162817200000000.0,1.4702
1130258,107071100000000.0,1.4775
1130315,242784100000000.0,1.4732
1130420,118508600000000.0,1.4769
1130456,122545400000000.0,1.4702
1130509,212796500000000.0,1.4714
1130515,159068800000000.0,1.4708
1130521,127639500000000.0,1.4738
1130561,141383800000000.0,1.4763
1130585,143882800000000.0,1.4781
1130605,120623200000000.0,1.4781
1130608,109377800000000.0,1.48
1130618,136770300000000.0,1.4751
1130628,131676300000000.0,1.4738
1130640,135424700000000.0,1.4763
1130714,113318500000000.0,1.4702
1130745,106109900000000.0,1.4726
1130749,274694000000000.0,1.4769
1130799,115721300000000.0,1.4769
1130871,142344900000000.0,1.4738
1130875,128504500000000.0,1.4696
1130927,110146700000000.0,1.472
